id,release_date,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,age,genre,topic
14450,,,0.002792922,0.384335429,0.165916573,0.003130506,0.003446189,0.006100915,0.035306355,0.035237076,4.049577142,,0.001685622,0.026469712,0.000363286,,0.001680896,0.336402346,0.56031888,0.89381077,0,0.167640516,15.64911501,0.814285714,6,1
14451,,,0.001615569,0.682796439,0.093779545,0,,0.372596329,0.011190254,0.007868162,0.007277541,0.003094837,9.73E-05,0.001193672,,0,0.001260435,0.435676321,0.484429437,0.626421198,0,0.154457463,13.52454748,0.585714286,1,7
14452,1983,0,0.31937934,0,0,0.067331057,0.000509486,0,1.612094439,0.021483258,0.01173226,0.001668637,0.158956448,0.021903133,0,0.098737261,0.131660932,,0.724650128,0.00209933,0.428926584,0.175049469,79.76121826,0.528571429,6,6
14453,1968,0.080689406,0.002329023,0.355116634,,0.043665227,0.00352113,2.234640011,0.002668167,0.01904575,0.004013873,0,0.002033838,0.020062862,0.190249034,0.000581849,0.00145729,0.477247863,0.793896459,0.204852066,0,0.676376012,89.92104338,0.742857143,4,7
14454,1978,0.04324127,0.347196977,0.108531219,0.000336507,0.057753287,0.001589783,0.492820384,2.2881039,0.006322343,0.003784958,0.076914149,0.000207825,0.054554327,0.000747401,0.0014791,0.001646069,,0.706986458,0.374189958,,0.616971919,91.0340947,0.6,1,6
14455,,0.003698021,,0.138892494,0.001771133,0.000275232,0.028506442,0.015387809,1.826653941,2.868962326,0.595524639,,0.085329881,0.022898089,0.003165485,0,,0.540571022,0.73430355,0.490679653,0.001487366,0.227931916,48.46110863,0.385714286,1,3
14456,1961,,0.00215274,,0.000686042,0,0.002432708,0.026811575,0,0.01844009,5.655619098,0.140441048,0,0.001096872,0.134815057,0.000422792,0,0.601194079,0.696348167,0.564242994,0.001123894,0.969544372,66.26020084,0.842857143,4,1
14457,1985,0,0.315889293,0.119404552,0.002840382,0.001220575,0.000315455,9.53E-05,0.047851686,0.018501744,0.002294796,0.206880099,0.034267366,0.003633629,0.001154434,0.090583875,0.000568636,0.622388222,0.607895603,0.012537355,0.513963481,0.715674368,67.80544177,0.5,4,6
14458,1958,,0.003450501,0.380945293,0.004513004,0.005995329,0.005035677,0.037667479,0.062264646,0.037538104,0.055212496,0.002854926,0.523203259,0.002780451,0.005824802,0.005912733,0.003033533,0.384665787,0.274758994,0.928533874,0.001383046,0.11475899,,0.885714286,3,
14459,2005,0.012821411,0.023707747,0.020443046,0.014188006,0.011911657,0.022408082,0.140857377,0.18642312,0.135140597,0.215771758,0.020105044,0.012492851,0.014906361,0.012612042,0.670658929,0.015695222,0.365121391,0.700704731,0.525293477,0,0.840808281,51.54590794,0.214285714,4,5
14460,1973,0.001809187,,0.000949117,0,0,0.001453441,0,0,0,0,0.000824899,0,0.000330555,,0,0,0.000511756,0.003555474,0.001760271,0.000497869,0.001606342,0.031130456,0.533167939,4,2
14461,1967,0.002751334,0.338730516,0.501428584,0.001449088,0,0.003449117,0.765657345,0.012057052,0.002306545,0.323631221,0.00086671,0.001820145,0,0.001061438,0.0445883,0.001413794,0.281933408,0.496869677,0.96666036,0,0.093907583,7.253199807,0.757142857,0,7
14462,1976,0,0.707788895,,0.000506083,0.002005005,0.001763029,0.027144974,0.598515001,0,0.027044417,0.001772509,0.00140086,0.091062805,0.000972844,0.00085061,0,0.834431054,0.439656838,0.70378183,0.004140456,0.665090535,11.22080538,0.628571429,5,6
14463,1961,0.000174898,0.003651148,0.206746127,0.308322782,0.002354934,0.002431119,0.014512473,1.434706979,0.016308934,0.051210898,0.004106582,0.185502291,0.002079129,0.003377647,0.098462792,0.004204917,0.697872622,0.662158267,0.579326686,0.001374295,0.553970638,23.66756132,0.842857143,4,2
14464,1994,0.014781423,0.156019658,0.001728399,0.000896496,0.000969273,0.048810459,0.01440077,1.495805482,4.824317752,0,0.000500849,0,0.035445883,0.045601197,0.000196301,,0.491877653,0.6637066,0.454206814,0,0.049956012,48.79347936,0.371428571,4,3
14465,2018,0,0.002055518,0.002274763,0.376373679,0,0.000944257,0.531972215,,1.285208962,0.021881828,0.000785444,0.181642449,0.001004732,0,0.061769521,0.067281453,0.793437663,0.678267424,0.063889001,0.239537128,0.247401084,38.92522652,0.028571429,3,2
14466,1970,0.001579682,0.199313607,0.003538802,0.003629591,0.086106603,0.001466787,0.007937205,,0.016604948,4.071333238,0.22592275,0.001259798,0.064314324,0.001114311,0,0.002042497,0.601343021,0.713522715,0.005399655,0.003432522,0.79695257,82.57101043,0.714285714,5,1
14467,2009,0,0.000887745,0.00161783,0.032832064,0.000621842,0.000670893,0.017013785,3.603517895,1.400961131,0.009233189,0.000425535,0.087289444,0.001893687,0.004196263,0.306571924,,0.468309007,0.729093843,0.000987558,5.46E-05,,60.65699965,0.157142857,1,5
14468,1982,0,0.003511679,0.403956992,0.000975303,,,2.144786466,,0.021139465,0.024689165,0.002482036,0.001065615,0.001556769,0.068907733,0.242727721,0,0.698149236,0.433461818,0.515054129,0.000294467,0.29281554,22.76057434,0.542857143,1,7
14469,2013,0.002247757,,0.002321974,0.024850835,0.043662447,0.00172546,0,1.356862489,0.013850935,0,0,0.151589887,0.000879593,0.118880667,0.413028965,0.042226751,,0.795843477,,0,,65.59732507,0.1,6,5
14470,1998,0.002116965,,0.168254104,0.002955694,0.069046558,0.14141866,0.022880321,0.047191452,0.028718535,0.019208516,0.253798844,0.005668847,0.001845384,0.00358586,0.327015265,0.005331182,0.591953739,0.738885362,0.013549093,0.000845989,0.097876997,47.66995723,0.314285714,0,5
14471,1973,0.055461538,0.256272634,0.00500297,0,0,0.001464155,0.005481926,1.512027737,0,4.918412805,9.48E-05,0.000772127,0.004509378,0.001884519,,0.043995416,0.535412328,0.622408,0.03906086,0.000287841,0.624134047,50.30144885,0.671428571,0,1
14472,2002,0.001774641,0.435283318,0.111821438,,0.04483152,0.020089112,0.179277332,1.687162274,0.01075413,0.021768886,0.000108912,0,0.051100709,0.00136951,0.06175771,0.059775112,,0.793217696,0.248100369,0.003946173,0.594761265,97.0442918,0.257142857,4,6
14473,2007,0.126219218,0.903750711,0.728963695,0.55704891,0.414131574,0.692615021,,6.219497234,9.198582584,3.121057767,0.449129417,0.932783941,0.966036511,,0.562226907,0.9816198,0.974637341,0.642797497,0.674064006,0.918799145,0.913852272,93.39136899,0.74665688,3,2
14474,1980,0.001999092,0.084727825,0.091274538,0.041835221,0.023008905,0.02334331,0.581179904,0.514320484,0,4.887207522,0.00241498,0,0.046226185,0.072683953,0.001037479,0,0.536365952,0.51727408,0.819904359,0.001989626,0.25677522,18.40370188,0.571428571,1,1
14475,1988,0.060906347,0.00169878,0.003137214,,0.000918229,0.000246202,0,4.395240991,3.014919111,0,0,0.000592968,0.000856429,0.001177432,0.000387256,0.001086324,0.773238794,0.713289269,0.282828554,0.014084361,0.750697629,81.77623182,0.457142857,4,3
14476,1963,0.10112211,0.004255535,0.003351851,0.174797319,0.074656231,0.002048577,0,0.002937564,0.766296055,3.517596461,0.002141509,0.124642148,0,3.95E-05,0,0.033297358,0.306464528,0.815067889,0.144239202,0.001243869,,92.25758065,0.814285714,4,1
14477,1951,0.001320306,0.0615553,0.544747028,0,0.003796207,0.004690858,0.04119448,0.626948909,0.004895742,0.043736937,0.002530322,0.176423716,0.071969531,0.002732851,0.002003835,0.002205319,0.625467336,0.611615797,0.428498668,0.000703954,0.916325896,50.14785438,0.985714286,1,7
14478,1957,0.000832288,0.002798743,0.594763181,0.002261234,0.001512645,0.004077464,2.71504395,1.006391796,0,0.051156236,0.002635369,0.002075897,5.99E-05,0.001696069,0.001655809,0.004168229,0.618128738,0.540042905,0.875555312,0.001648389,0.380369869,8.716624483,0.9,1,7
14479,2003,0,0,0.257854641,0.000381501,0,0.002618111,0.685642861,0.92649248,3.855932811,0,0.001991334,0.000438199,0.002953087,0,0.069626558,0.030112094,0.750032331,0.705640153,0.064461574,0.001737003,0.62973691,47.92257948,0.242857143,4,3
14480,1984,0.003261374,0.000896102,0.086708043,0.073932215,0.002429175,0.048771787,0.010323222,0.760955021,0.421995719,0.789946334,0.000269466,0.003405524,0.000746497,0.002186019,0.125714665,0.423853162,0.366000268,0.704554615,0.309369466,0.000783586,0.130365735,40.02574778,0.514285714,0,0
14481,1994,0.000197786,0.329728659,0.115343532,0.002826642,,0.004719942,0.013826718,1.412062354,0.001726899,0.033959237,,0.002406763,0.001980505,0.000767367,0.001234186,0.029377601,0.238300787,0.777774122,0.003308475,0.243283633,0.774634098,90.04936565,0.371428571,6,6
14482,1984,0.001497095,0.230847762,0.240362778,0.0011484,0.001778234,0.002750483,0.023335479,0.011271141,0.007274544,0.045723788,0.00401514,0.002393874,0.197518664,0,0.282292007,0.001873776,0.571040478,0.732513744,0.022201662,0.00142596,0.679514041,91.9764078,0.514285714,6,5
14483,1977,0.00186144,0.001007212,0.418194974,0.054682905,0.002298671,0.121143925,2.439688247,0.021075566,0.029424705,1.094270352,1.08E-05,0.000537889,,0,0.000831894,0.018473206,0.334072812,0.68834251,0.202829494,0,0.702791432,70.73682825,0.614285714,1,7
14484,1986,0.001791747,0.555489083,0.004651667,0.001527578,0,,0.013577784,0,0.01325972,0.043076034,0.004084345,0.003668636,0.002633695,0.002470014,0.206312756,0.002657636,0.396639069,0.820462497,0.00193551,0.05569699,0.091165302,100,0.485714286,6,6
14485,1962,,0.004992528,0.001551357,0.001667134,0.002594616,0.003603036,0.038351956,0.024194576,0.028156349,0.027856094,0.085819178,0.342597833,0.003269193,0.001932433,0.425287417,0.002282575,0.549491494,0.729249488,0.782149388,0,0.649501104,37.5631602,0.828571429,1,5
14486,1964,0.059741366,0.00044288,0.001934404,0.105163223,0.126464064,0.107886329,0.356570379,0.010765092,0.002027709,0.412674383,0.001531773,0.000841732,0.004438156,0.000649428,0.46122284,0.003081972,0.46218389,0.741422249,0.564847235,0.001724987,0.607585173,69.90873219,0.8,4,5
14487,1963,0.002308548,0.002069568,0.101289052,0.001064206,0.001424287,0.090621459,0,0.535270556,0.009357251,3.139056005,0.002433358,0.03788711,0.128502568,0.00147671,0,0.000948721,0.627276208,0.585742129,,0,0.941097706,44.35051347,0.814285714,1,1
14488,1973,0,0.002257546,0.000391874,0.030683567,0.001857337,0,0,0,3.802249195,0.004256124,0.096471743,0.234898905,0.009967236,0.002053633,0.190595802,0,0.368788727,0.649995821,0.237469281,0.910704854,0.295974598,72.57643908,0.671428571,3,3
14489,2011,0.903353813,0.786510622,,0.601458451,0.524955471,0.183206044,2.470709417,6.430418739,9.875686515,6.107749655,0.982673078,0.118517346,0.90185474,0.588112029,0.94209208,0.668846506,0.267446557,0.679521902,,0.957631477,0.128476766,98.58099533,0.733589736,1,4
14490,1998,0.001138771,0.004240241,0.394149928,0.129145593,0.002383975,0.002910875,0,,0.040769845,0.009553803,0.001516254,0.001333173,0.000145141,0.002323317,0.219994323,0,0.442164663,0.707617993,0.158652641,0.000346852,0.192854732,41.21031683,0.314285714,1,7
14491,1990,7.03E-05,0.113512427,0.032612344,0.287852824,0.000933787,0.077124181,2.138006391,0.036639858,0,0.010802206,0.004017322,0.039224446,0.001781015,0.00088946,0.087660794,0.001050424,0.555305828,0.583890301,0.207372901,0,,45.75922016,0.428571429,0,2
14492,2013,0.003121363,0.001362692,0.196468632,0.415948168,0.032146052,0.076397554,0.179397353,0.029605266,0,0.029866365,0.059250369,0.072099278,0.030319775,0.003471225,0.001349099,0.001610523,0.497877386,0.688003808,0.31227581,2.69E-05,0.139540231,28.44559185,0.1,4,2
14493,2017,0.042573867,,0,0,0.000968645,0.014534055,0,0,6.698839588,0.012129896,0.00047104,,2.51E-05,0.0927522,0,0.084861877,0.561436883,0.810576701,,0,0.652658934,87.31909523,0.042857143,5,3
14494,1969,0.007221055,0.003201923,0.085351599,0.000641101,0.040164253,0,4.831862278,1.922942854,0.202952824,0.008879252,0.009475114,0.128952106,0.001567355,0.002184582,0.000644226,0.001320311,0.804346091,0.75069663,0.065193807,0.000653557,0.97311847,69.11390772,0.728571429,5,4
14495,2010,0.039677911,0.476591823,0.000558568,0.000766519,0.082739883,0.000785972,0.002830893,1.348065031,0.508682016,0.221787653,0.001073811,0,0,0.01022863,0,0.15376003,0.763307663,0.816363903,0.031427183,0.001612695,0.845803272,73.72757065,0.142857143,4,6
14496,1968,0.205082519,0,0.390341381,0.000995426,,0.002717556,0,0.959212299,0.349265425,0.261985918,0.001529535,,0.034936697,0.004800664,0.072458505,0.000562216,0.317475359,0.617908808,0.678166889,0.000202598,0.682624613,,0.742857143,4,7
14497,1972,0.001194881,0.002015875,0.441272017,0.001813726,0.000782196,0,0.307742105,1.644588072,0.018351222,3.336130203,0.001197834,,0.001150076,0.001755599,0.039540024,0,0.418072897,0.636987097,0.835294241,0.001329777,,18.99209639,0.685714286,6,7
14498,1989,0.057045308,2.53E-05,,0.001704416,0.001503653,1.69E-05,0.00648945,3.122136074,0,0.571163485,0.000164301,0.002296561,0.000213462,,0.087703279,0.427565146,0.694135476,0.678512659,0.473821748,0,0.595293476,44.99074404,0.442857143,1,0
14499,1970,0,0.062611163,0.002455453,0.001907439,0.000334824,0.000372928,,1.011507815,,0.550156523,0.237635443,0.052789908,0,0.001091344,0,0.001453455,0.710254835,0.574580478,0.755070055,0.786340355,0.960122439,54.99956686,0.714285714,3,3
14500,1992,0.001637355,0.285505866,0.383126187,0.003188678,0,0,0.384827283,0.041830386,2.149624782,0.015862869,0.000364058,0.002655396,,0,0.002402576,0.050349074,0.41892842,0.797529714,,0.004489143,,93.73080089,0.4,4,7
14501,1963,0.000446152,0.003062864,0.002374552,0.102332433,0,0.003548632,4.721844656,0.006833118,0.022585793,0.049703952,0.00252674,0.00285278,0.154401976,0.033022889,0.001741536,0,0.487552322,0.773796541,0.590019116,0,0.870890233,67.93470959,0.814285714,4,4
14502,,0.263796369,0.147586615,0,0,0.000537199,0,0.028075043,0.002284243,,0.033035768,0.237352971,0,0.001446335,0.00135306,0.284629734,0.001291971,0.553189985,0.677940733,0.066731617,0.001340156,0.461637294,58.68662695,0.557142857,0,5
14503,1979,0,0.000278579,0.069832743,0.000845787,2.78E-05,0,5.772151439,1.503979813,0.353290106,0.017396967,0.004673542,0.000284217,0.000511338,0.002025619,0.00136993,0.065526367,0.746501071,0.74301956,0.026407007,,0.968520576,71.0809024,0.585714286,6,4
14504,1983,0.00117729,0.002871412,0.089959429,0.000310004,0.000688192,0.003360348,0.022456863,2.608990423,0,0.367477927,0.001863244,0.001640932,0,0.002345114,0.318455702,0.098018805,0.368854965,0.455175797,0.489896613,0.023017909,0.720485333,15.31402629,0.528571429,4,
14505,1988,0.003390052,0.003650829,0.098461383,0.078151633,0.002202201,0.001143388,,0.057361085,0.036655388,0.65043497,0.215003518,0.003657894,0.002551294,0.002812357,0.372390104,0.001124732,0.422943499,0.490143504,0.90951811,0,0.306428964,11.34027962,0.457142857,1,5
14506,1986,0.000135424,0.001575754,0.000486051,0.003243177,0.001069411,0,0.026390125,1.342351989,0.618312465,0.007366243,0.002475387,,0.00021761,0.132912894,0.61875383,0.002880612,0.371602282,0.79159382,0.393365716,0.000237932,0.528843133,94.76129936,0.485714286,1,5
14507,1990,8.36E-05,0.001606114,0,0.000308376,0.000656384,0.104653301,0.031635578,0,0.71949839,2.040679638,0.001915804,0.001089015,0.054529142,,0.432894096,0.048152424,0.278931491,0.482598143,0.822238506,0,0.27386725,9.857211613,0.428571429,3,5
14508,2017,0,0.418956324,0.199520825,0.001099968,0.001708397,0.205710024,1.396673681,0.007607152,0,0.003363241,0.000660595,0,0.000901124,0.003794807,0,0.000833851,0.787183183,0.796900042,0.374774524,0.000386306,0.63787879,45.14532602,0.042857143,6,6
14509,1985,0.03880133,0.40757311,0.003657093,0.025116101,0.00190007,0.003150565,3.150916426,0.460881652,0.00913,0.015147956,0.000899784,0.00031983,0,0.001192039,0.001023417,0.119948376,0.195864842,0.789836249,0.00203723,0.618752636,0.044967818,98.89950849,0.5,6,6
14510,1961,0.00081222,0.047781862,0.002336378,0.000784331,0.037368737,0.278483428,0,0.005962471,0.7022335,3.479176466,0.001735381,0.142400192,0.001787464,0.000571462,0.001745941,8.56E-05,0.692584452,0.650105531,0.661072146,0.001199291,0.850659093,67.98898889,0.842857143,4,
14511,2012,0,0.002355028,0.003570105,0.038998908,0.002803362,0.002088892,0.173255266,2.56210391,0.016913603,0.420087582,0.001976576,,,,0.309435966,0.00161236,0.491230109,0.804739888,0.382744846,0,0.556433227,58.33101134,0.114285714,4,5
14512,2018,0,0.000828086,0.002003529,0.017914588,,0.001982318,,0.007250614,0,0.656861148,0.000787098,0.069155031,0,0.018686146,0.322169458,,0.33835015,0.720363943,0.043792778,0.001310528,0.661368116,90.83780524,0.028571429,0,5
14513,1966,,0.002377762,0.074764093,0.00275718,0.054623872,0.002527865,1.946463142,0.015959973,0.01226929,0.003158984,0.004876144,0.000463114,0,0.003275914,0.625586978,0.002236602,0.681534383,0.675957072,0.548068778,0.002141478,0.872868491,39.34438067,0.771428571,0,5
14514,1988,0.00154872,0.320545441,0,0.116927003,0.040103819,0.001373562,0.184229337,1.116349731,0.014891298,0.473055451,0.00288251,0.000495523,0.023008016,0.0027763,0.201194651,,0.443802156,0.571606004,0.02485351,0,0.356474208,48.81957316,0.457142857,6,
14515,1998,0.000547553,0.090313869,0.469539096,0.000449385,0.000983248,0.002377067,0.199651108,0,0.012559822,0,0.069535181,0.084937861,0.05238404,,0.104609917,0,0.470256423,0.727148059,0.066159987,0,0.732307823,78.82010786,0.314285714,4,7
14516,1987,0.002461442,0.000142008,0.36259772,0.092788173,0,0.001602925,1.905055793,0.680098208,0.00645926,0,0.078202392,0,0.000804299,0,0.077747444,0.068601286,0.528857344,0.666058675,0.431088381,0,0.306020298,47.15186242,0.471428571,4,7
14517,1975,0,0.418342777,0.000259625,0.001472854,0.028543595,0.002004335,0.317968398,0.032967441,0,2.957013077,0.192400152,0.001714076,,,0.001971912,0.001616849,0.458386378,0.658438243,0.202319322,0,0.830399507,53.20768454,0.642857143,1,6
14518,1999,0.000404686,0.002162378,0.150920124,0.00143233,0.060027553,0.004334368,0.011071572,1.063180332,0.019659699,5.574275109,0.00042046,0.001577194,0.003538244,0.001785063,0,0.001769315,0.550993394,0.702070106,0.320170958,0.001325983,0.43356381,73.32375145,0.3,6,1
14519,2010,0.074653788,0.003864227,0.00196265,0.002284307,0.003983144,0,0.261673498,0.016839329,0.015109154,8.87E-05,0.000596487,0.002146723,,0.029461768,0.703414969,0,0.453992713,0.786952338,0.190123402,0,0.712596122,81.66693271,0.142857143,0,5
14520,1992,0.000650786,0.002237768,0,0.164236714,0.003871294,0.004362654,0.028670375,2.96809819,0.038344172,0.034173122,0.002659937,0,0.002538246,0,0.388951279,0.080692228,0.281843065,,0.743430084,0,0.543036236,29.64272121,0.4,4,5
14521,2019,0.000124319,0.069551193,0.390710208,0.002282856,0.000853832,0.001817396,0.001301485,0.71111297,1.054976788,0.010661927,0.001745679,0.341364712,0.001673299,0.002706237,0,0.00100651,0.621852903,0.745247815,,0,0.263326014,51.08413612,0.014285714,6,7
14522,1980,0.000237748,0.332079155,,0.032075837,0.019873677,0.044549783,0.473163491,0.03327392,1.307123898,0.261347593,0.002890676,0.04194486,0.045990556,0.088396628,0.093948234,0.001507926,0.316745631,0.727528154,0.000777775,0.137872012,0.650462565,85.21950359,0.571428571,0,6
14523,2014,0.000839179,0.431162168,0.099941001,0.001556281,0,0.003118462,0.020248357,0.047599526,0.009236646,0.033586407,0.37213256,0.002326177,0.000451315,0.000313964,0.002019529,0.08401699,0.399274176,0.763004922,0.002285702,0.407369617,0.665843504,71.4652044,0.085714286,0,6
14524,2013,0.00235555,0.001492556,0,0.001506391,0.000612072,0.000407696,0.025829394,0.006506043,1.453561668,3.614679026,0,0,0.002599684,0.195725838,0.121786731,0,0.477908351,,0.334414236,0.001576547,,65.46644589,0.1,1,1
14525,2004,0.001194623,0.002260819,0.003241224,0,0.002247984,0.108639842,0.025193258,1.702204429,0,0.037930544,,0.276968317,0.00134353,0.001204655,0.304803178,0,0.428593186,0.815615642,0.033719593,0.000674953,0.360913158,68.78634592,0.228571429,4,5
14526,1976,0.001303469,0.006388473,0.087750151,0,,0.002134759,0.206250475,0.010482428,0,4.458225868,0.346136749,0.059090174,0.003446135,0.00160222,0,0.001154152,0.3095523,0.437668637,0.775878785,0.000820689,0.031320995,6.148883557,0.628571429,4,1
14527,1996,0,0.002868608,0.608196483,0.102900429,0.002265285,0.00246113,0.010970412,0.023691557,1.137930589,0.00783405,0.002260343,0.017524172,,0,0,0.029207757,,0.727330989,0.0013379,0,0.20278099,97.42162382,0.342857143,4,7
14528,2001,0,0.001490185,0.4426124,0.017734688,0.049686985,0,0,0.921187238,0.004345712,0.032500063,0.001283966,0.352884512,0,0,0.026068044,0,0.713661173,,0.075151435,0.4377134,0.651677643,59.84499101,0.271428571,3,7
14529,1968,0.001374637,0.316454089,0.319604542,0.099735991,0.017986513,0.000301399,0.004380777,0.037035474,0.860638544,0.011600528,0.151265486,0.001013339,0.001870241,0,0.001972465,,0.656103733,0.566031383,0.236234427,0.122739378,0.310370891,37.38036226,0.742857143,0,7
14530,1990,0.00227102,,0.365063062,0.001730395,0.001854889,0.00146357,,4.161998881,0,0.003991208,0,0.000572221,0.0005686,0.161862018,0,,0.564725804,0.649103861,0.113947061,0.002122912,0.349950477,50.31839418,0.428571429,4,7
14531,1989,0.002547923,0.089912442,0.000586445,0,0.085523252,0.002212219,0.007885615,0.869347951,0.028690722,3.813308919,0.051866348,0.114079552,0.001028291,,0.043467017,0.001714499,0.791277836,0.577526892,0.261836896,0.045903246,0.741709172,40.13857177,0.442857143,5,
14532,1973,0.001045032,,0.0014488,0.000929173,0.000608397,0,0.016154925,2.1091467,0.022063825,3.294050381,0.00122727,0.000547908,0.10961856,0.122632864,0.065638815,0.002728903,0.299826616,0.672049606,0.003926103,0.002335673,0.638808936,81.93736363,0.671428571,3,1
14533,2013,0,0.382571395,0.068571558,0.112497776,0,0.094392645,0.011512458,1.290283366,0.014739784,0.03112105,0.002483222,0.155997266,0.001316132,0,0.000403521,0,0.319253134,0.740683711,0.017957536,0.000371317,0.498004294,61.96647818,0.1,1,6
14534,2008,0,0.003271469,0.002649723,0.002678454,0,,0,0.022068118,6.783056093,0,0.218497281,0.001571478,0.014625483,0.002746358,0.001647454,0.001871842,0.696607577,0.845100544,0.113552547,0.000527445,0.632586976,86.75037374,0.171428571,2,3
14535,2011,0.001437617,0,0.019707558,0.047400572,0.017277343,0.001500457,0,0,0.48337437,0.014938835,0.145450661,0.050343923,,0,0.350004423,0.225269957,0.525517724,0.832020011,0.005290271,0.001091454,0.668510154,96.35006372,0.128571429,6,5
14536,1957,0.00075202,,0.215285762,0.002456765,0.001719525,0.102964674,1.581159358,0.000157021,0.019862157,,0.001572182,0.002345718,0,0.000324852,0.429674043,0.001055158,0.405100281,0.635562855,0.897547653,0.757994508,0.240520272,25.63463986,0.9,4,5
14537,1996,0.001821044,0.003700102,0.675838324,0.000479311,0.10830706,0.000443898,0.433362767,0.002754366,0.034189432,0,0.000422494,0,,0,0.146175005,0.001974968,0.60063005,0.781972482,0,0,0.764277364,83.78032936,0.342857143,6,7
14538,1969,0,0,0.157020108,0.090863416,0.002175099,0.001910141,0,0.767039417,2.946288562,0,0,0.061374261,0.000984129,0.098438648,,0.027868499,0.685921366,,0.050488888,0.77827243,0.865761101,84.43862816,0.728571429,5,3
14539,2018,0.002248867,0.000416427,0.550142106,0,0.017221336,0.000418963,0,0.010262137,,0.010851813,0.002571564,0.227535877,0.096897166,0.000982602,0,0.042107168,,0.683889895,0.096619483,8.77E-07,0.655985441,64.33641305,0.028571429,5,7
14540,1996,0,0.001110582,0.001838296,0.001759896,0.001085904,0.000634014,0,2.718379553,0,0.012555427,0.001823021,0,0.042631334,0.000357047,0.422049793,0.093735617,0.492014261,0.704715804,0.034601071,,0.796441813,77.25869879,0.342857143,1,5
14541,1986,0.018892584,0.031161301,0.000275994,,,0.085098655,0,2.680113268,0.014861565,1.146493844,0.003707823,0.000209148,0.001751634,0.00171014,0.403124514,0.001587319,0.662619249,0.541500769,0.349425813,0.001031352,0.437563028,28.22273826,0.485714286,1,5
14542,1976,0,0.000806686,0.086702028,0.03006674,0,0.001523853,0.005669012,0.760770303,0.024574821,3.417892067,0,0.339486962,0.04561044,0.03796509,0.001999406,0,0.463389344,0.606415034,0.194279055,0.000913837,0.622593554,51.85346013,0.628571429,4,1
14543,1975,0,0.002945793,0.315301356,0.027956016,0.000509473,,0.281393423,1.016587558,0.861792065,0.00932881,0.003811733,0.00144903,0.345222581,0.00156433,0.000755108,0.015220878,0.212313078,0.578295589,0.460147321,0.029922992,0.244709444,49.6157615,0.642857143,3,7
14544,1975,0.004116092,0.005246746,0.005150886,0.075212889,0.004531944,,0.024913936,,0.022836988,0.066017586,0.110282095,0.003032061,0.001856104,0.002075605,,0.003552964,0.370363595,0.564779911,0.055831346,0.076895397,0.515559611,54.53295675,0.642857143,4,5
14545,2017,0.001612718,0.002662996,0.001919008,0,,0.003459255,0.012317485,0.793108855,0.00475056,0.016024926,0.000480143,0.135139316,0.083432475,0.002728192,0.555684428,0.000795415,0.42587857,0.641970674,0.843786141,1.18E-05,0.159599897,20.8045238,0.042857143,1,5
14546,2001,0,0.002537057,0.001676747,0.001512528,0.003435034,0.001563748,0.498645726,0.012084299,0.031307991,0.000624599,,0.001178143,0.001155081,0.002124237,0.867738195,0.001737189,0.57056755,0.774940389,0.84873578,0.001798709,0.647887357,28.30040435,0.271428571,1,5
14547,,0.030450625,0.000874799,0.002740238,2.56E-05,,0.002677739,0.00168968,0.00542325,6.80E-06,0.007493083,,0.219393367,0.001735145,0.001265023,0.108579266,0.340567991,0.424114295,0.690777342,0.003304774,,0.624018343,57.9875719,0.785714286,6,0
14548,2018,0,0.370472539,0,0,0.047140077,0.001919749,0.815279159,0.030779129,0.021136584,,0.000506006,0,0,0.154316483,,0.002559348,0.496407552,0.737685997,0.023247391,,0.307787207,58.0670561,0.028571429,6,6
14549,2012,,0.1811165,0.0019092,0.002522589,0.002345755,0.002157042,0.021597924,,3.87593646,0.013602163,0.00228356,0.272513381,0.002340437,0.001169712,0.002541393,0.001901115,0.685874795,0.754801953,,0,0.474743129,63.87933936,0.114285714,5,3
14550,2019,,0,0.000806216,0.002004782,0.055023333,0.001312256,0.001655307,1.160348703,3.004199515,0,0.001080715,7.82E-05,0.001290515,0.314429734,0.002590277,0.000679159,0.681238123,0.786512786,0.149324099,0.000133627,,66.31086084,0.014285714,2,3
14551,1979,0,0.10244572,0.450836084,0,0.000358445,0.002007004,0.010804552,0,2.838174683,0.009111708,0.000479576,0,0.054938364,,0.077293134,0.000198645,0.484252867,0.736366033,0.008230163,0,0.843771129,84.49129929,0.585714286,6,7
14552,,0.085224504,0.00184541,,0.133961849,0.066253892,0,0,0.442752536,0,0.267029341,,0,0,0.000657073,0.120062021,0.000869542,0.520631438,0.733331547,0.038152552,0.001007572,0.191659168,70.93744352,0.128571429,4,7
14553,1962,0.056469833,0.002668669,0.003254509,,0.000151991,0.003970826,1.694633421,1.680767275,,0.423755996,0.005602016,0.000156012,0.002637352,0.001108643,0.516801382,0.001350622,0.749282235,0.695212935,0.718130475,,0.968974373,60.12560747,0.828571429,4,5
14554,2002,0.012654346,,0.00160117,0,0,0,0.008298982,4.186834805,0.016731829,0.643712679,0.00193769,0.001823521,0,0.001697148,0.42542371,0.058381787,0.522090991,0.803886363,0.002071524,0,0.557891369,88.32404047,0.257142857,4,5
